time,q,dq,q_des,dq_des,tau_des,position_error,velocity_error,tau_cmd,tau_applied,integral_error,is_saturated
2.2600000000000002,1.105504154637901,0.0003755758916740529,1.1055,0.0,,-4.154637901043756e-06,-0.0003755758916740529,-0.0022774055415747943,-0.0022774055415747943,0.0,False
2.262,1.1055048972036732,0.00036700583671909456,1.1055,0.0,,-4.89720367324864e-06,-0.00036700583671909456,-0.0024379114032957536,-0.0024379114032957536,0.0,False
2.2640000000000002,1.105505622414189,0.0003582210350415605,1.1055,0.0,,-5.6224141891103585e-06,-0.0003582210350415605,-0.002593314156233275,-0.002593314156233275,0.0,False
2.266,1.1055063298522179,0.00034923372673784726,1.1055,0.0,,-6.329852217934473e-06,-0.00034923372673784726,-0.0027435477975833043,-0.0027435477975833043,0.0,False
2.2680000000000002,1.1055070191250007,0.00034005614338823145,1.1055,0.0,,-7.0191250007844985e-06,-0.00034005614338823145,-0.002888552506237689,-0.002888552506237689,0.0,False
2.27,1.1055076898642215,0.0003307004962141182,1.1055,0.0,,-7.689864221616105e-06,-0.0003307004962141182,-0.003028274596889144,-0.003028274596889144,0.0,False
2.2720000000000002,1.1055083417259546,0.0003211789644554758,1.1055,0.0,,-8.341725954652546e-06,-0.0003211789644554758,-0.0031626664688248346,-0.0031626664688248346,0.0,False
2.274,1.105508974390589,0.0003115036839762665,1.1055,0.0,,-8.974390589111536e-06,-0.0003115036839762665,-0.0032916865497156977,-0.0032916865497156977,0.0,False
2.2760000000000002,1.1055095875627314,0.0003016867361050052,1.1055,0.0,,-9.587562731505628e-06,-0.0003016867361050052,-0.0034152992344810788,-0.0034152992344810788,0.0,False
2.278,1.1055101809710852,0.0002917401367173432,1.1055,0.0,,-1.0180971085294033e-05,-0.0002917401367173432,-0.003533474819194812,-0.003533474819194812,0.0,False
2.2800000000000002,1.1055107543683094,0.00028167582556756435,1.1055,0.0,,-1.075436830944021e-05,-0.00028167582556756435,-0.003646189430449557,-0.003646189430449557,0.0,False
2.282,1.1055113075308556,0.0002715056558749987,1.1055,0.0,,-1.130753085565317e-05,-0.0002715056558749987,-0.003753424950142606,-0.003753424950142606,0.0,False
2.2840000000000003,1.1055118402587851,0.00026124138417136334,1.1055,0.0,,-1.1840258785200675e-05,-0.00026124138417136334,-0.0038551689359281115,-0.0038551689359281115,0.0,False
2.286,1.1055123523755657,0.0002508946604145005,1.1055,0.0,,-1.2352375565738427e-05,-0.0002508946604145005,-0.003951414537466219,-0.003951414537466219,0.0,False
2.2880000000000003,1.1055128437278483,0.00024047701837366973,1.1055,0.0,,-1.2843727848377284e-05,-0.00024047701837366973,-0.004042160408542254,-0.004042160408542254,0.0,False
2.29,1.105513314185226,0.00022999986629135304,1.1055,0.0,,-1.331418522609873e-05,-0.00022999986629135304,-0.004127410615353805,-0.004127410615353805,0.0,False
2.2920000000000003,1.1055137636399734,0.0002194744778259016,1.1055,0.0,,-1.3763639973518593e-05,-0.0002194744778259016,-0.004207174540979821,-0.004207174540979821,0.0,False
2.294,1.1055141920067688,0.0002089119832792763,1.1055,0.0,,-1.4192006768887211e-05,-0.0002089119832792763,-0.004281466786270916,-0.004281466786270916,0.0,False
2.2960000000000003,1.1055145992223987,0.0001983233611136269,1.1055,0.0,,-1.4599222398770095e-05,-0.0001983233611136269,-0.004350307067285777,-0.004350307067285777,0.0,False
2.298,1.1055149852454467,0.00018771942976017022,1.1055,0.0,,-1.4985245446741402e-05,-0.00018771942976017022,-0.00441372010962298,-0.00441372010962298,0.0,False
2.3000000000000003,1.1055153500559645,0.00017711083972311582,1.1055,0.0,,-1.535005596453587e-05,-0.00017711083972311582,-0.004471735539262793,-0.004471735539262793,0.0,False
2.302,1.1055156936551294,0.00016650806598210105,1.1055,0.0,,-1.5693655129433992e-05,-0.00016650806598210105,-0.004524387770888018,-0.004524387770888018,0.0,False
2.3040000000000003,1.1055160160648854,0.00015592140069468736,1.1055,0.0,,-1.6016064885437942e-05,-0.00015592140069468736,-0.0045717158930692,-0.0045717158930692,0.0,False
2.306,1.1055163173275704,0.00014536094620163994,1.1055,0.0,,-1.6317327570458673e-05,-0.00014536094620163994,-0.004613763550886463,-0.004613763550886463,0.0,False
2.308,1.10551659750553,0.00013483660833657704,1.1055,0.0,,-1.6597505530180356e-05,-0.00013483660833657704,-0.004650578826162172,-0.004650578826162172,0.0,False
2.31,1.105516856680719,0.00012435809004122158,1.1055,0.0,,-1.6856680719046224e-05,-0.00012435809004122158,-0.004682214115421109,-0.004682214115421109,0.0,False
2.312,1.1055170949542878,0.00011393488528724845,1.1055,0.0,,-1.7094954287921738e-05,-0.00011393488528724845,-0.004708726005468727,-0.004708726005468727,0.0,False
2.314,1.1055173124461604,0.00010357627330592134,1.1055,0.0,,-1.731244616043348e-05,-0.00010357627330592134,-0.004730175147098438,-0.004730175147098438,0.0,False
2.316,1.1055175092945977,9.329131312571283e-05,1.1055,0.0,,-1.7509294597761738e-05,-9.329131312571283e-05,-0.00474662612687222,-0.00474662612687222,0.0,False
2.318,1.1055176856557538,8.308883841820714e-05,1.1055,0.0,,-1.7685655753885143e-05,-8.308883841820714e-05,-0.004758147337482595,-0.004758147337482595,0.0,False
2.32,1.105517841703219,7.297745265160014e-05,1.1055,0.0,,-1.784170321905698e-05,-7.297745265160014e-05,-0.00476481084613033,-0.00476481084613033,0.0,False
2.322,1.1055179776275554,6.296552455221164e-05,1.1055,0.0,,-1.7977627555509912e-05,-6.296552455221164e-05,-0.004766692261933362,-0.004766692261933362,0.0,False
2.324,1.1055180936358235,5.3061183872458884e-05,1.1055,0.0,,-1.8093635823612786e-05,-5.3061183872458884e-05,-0.0047638706019111484,-0.0047638706019111484,0.0,False
2.326,1.1055181899510995,4.327231746463794e-05,1.1055,0.0,,-1.8189951099589763e-05,-4.327231746463794e-05,-0.004756428155824057,-0.004756428155824057,0.0,False
2.328,1.1055182668119865,3.3606565659326755e-05,1.1055,0.0,,-1.826681198657809e-05,-3.3606565659326755e-05,-0.004744450350314604,-0.004744450350314604,0.0,False
