time,q,dq,q_des,dq_des,tau_des,position_error,velocity_error,tau_cmd,tau_applied,integral_error,is_saturated
0.448,1.0548169766932067,-0.2588697545766248,1.1055,0.0,,0.050683023306793196,0.2588697545766248,13.703357349616015,13.703357328361369,0.0,False
0.45,1.0543286298340746,-0.22953172750730144,1.1055,0.0,,0.05117137016592532,0.22953172750730144,13.731718826439206,13.731718812258464,0.0,False
0.452,1.053898687382071,-0.20046484262257783,1.1055,0.0,,0.051601312617928885,0.20046484262257783,13.746143927904345,13.746143920691791,0.0,False
0.454,1.0535265831081249,-0.17169300012559852,1.1055,0.0,,0.05197341689187507,0.17169300012559852,13.746854168811483,13.746854168456359,0.0,False
0.456,1.0532117036773156,-0.1432394069537353,1.1055,0.0,,0.05228829632268428,0.1432394069537353,13.73408075864031,13.734080765027011,0.0,False
0.458,1.052953390046445,-0.11512656575873166,1.1055,0.0,,0.05254660995355498,0.11512656575873166,13.708064211041714,13.708064224049984,0.0,False
0.46,1.0527509388827698,-0.08737626476336813,1.1055,0.0,,0.0527490611172301,0.08737626476336813,13.669053950814327,13.669053970319453,0.0,False
0.462,1.0526036040021498,-0.06000956848976807,1.1055,0.0,,0.05289639599785012,0.06000956848976807,13.617307918794017,13.61730794466703,0.0,False
0.464,1.0525105978248699,-0.03304680935369139,1.1055,0.0,,0.05298940217513004,0.03304680935369139,13.553092175078707,13.553092207186575,0.0,False
0.466,1.052471092847413,-0.006507580118410531,1.1055,0.0,,0.0530289071525869,0.006507580118410531,13.476680501005754,13.476680539211587,0.0,False
0.468,1.0524842231284712,0.019589272798971123,1.1055,0.0,,0.0530157768715287,-0.019589272798971123,13.38835400029279,13.388354044456037,0.0,False
0.47000000000000003,1.0525490857874982,0.045225655176612665,1.1055,0.0,,0.052950914212501754,-0.045225655176612665,13.28840069974701,13.288400749723657,0.0,False
0.47200000000000003,1.052664742514122,0.07038423000098998,1.1055,0.0,,0.05283525748587792,-0.07038423000098998,13.177115149941708,13.17711520558448,0.0,False
0.47400000000000003,1.052830221086756,0.09504842165313504,1.1055,0.0,,0.05266977891324398,-0.09504842165313504,13.054798026251845,13.054798087410404,0.0,False
0.47600000000000003,1.0530445168987632,0.11920241927793843,1.1055,0.0,,0.05245548310123671,-0.11920241927793843,12.921755730633453,12.9217557971546,0.0,False
0.47800000000000004,1.0533065944905518,0.1428311793470267,1.1055,0.0,,0.052193405509448176,-0.1428311793470267,12.778299994524886,12.778300066252752,0.0,False
0.48,1.0536153890859992,0.16592042742633942,1.1055,0.0,,0.05188461091400076,-0.16592042742633942,12.62474748323952,12.624747560015773,0.0,False
0.482,1.0539698081316273,0.18845665916012083,1.1055,0.0,,0.0515301918683726,-0.18845665916012083,12.461419402212837,12.461419483876874,0.0,False
0.484,1.0543687328369713,0.21042714048361164,1.1055,0.0,,0.051131267163028626,-0.21042714048361164,12.288641105458497,12.288641191847644,0.0,False
0.486,1.0548110197146154,0.23181990707727518,1.1055,0.0,,0.05068898028538449,-0.23181990707727518,12.106741706579111,12.106741797528809,0.0,False
0.488,1.0552955021183896,0.25262376307591666,1.1055,0.0,,0.0502044978816103,-0.25262376307591666,11.916053692670598,11.916053788014603,0.0,False
0.49,1.055820991778253,0.27282827904656065,1.1055,0.0,,0.04967900822174687,-0.27282827904656065,11.716912541448618,11.716912641019192,0.0,False
0.492,1.0563862803304138,0.292423789249432,1.1055,0.0,,0.04911371966958611,-0.292423789249432,11.509656341918733,11.509656445546831,0.0,False
0.494,1.0569901408412679,0.3114013881968476,1.1055,0.0,,0.04850985915873207,-0.3114013881968476,11.294625418901456,11.294625526416915,0.0,False
0.496,1.0576313293237678,0.3297529265252617,1.1055,0.0,,0.04786867067623213,-0.3297529265252617,11.072161961715137,11.072162072946863,0.0,False
0.498,1.0583085862448633,0.34747100619612525,1.1055,0.0,,0.04719141375513658,-0.34747100619612525,10.842609657310314,10.842609772086465,0.0,False
0.5,1.059020638022686,0.3645489750416098,1.1055,0.0,,0.04647936197731384,-0.3645489750416098,10.606313328140024,10.606313446288187,0.0,False
0.502,1.0597661985121871,0.3809809206716208,1.1055,0.0,,0.04573380148781281,-0.3809809206716208,10.363618575040284,10.36361869638766,0.0,False
0.504,1.0605439704779651,0.39676166375886973,1.1055,0.0,,0.04495602952203481,-0.39676166375886973,10.114871425386472,10.114871549760045,0.0,False
0.506,1.0613526470530585,0.41188675071910263,1.1055,0.0,,0.04414735294694139,-0.41188675071910263,9.86041798678103,9.860418114007748,0.0,False
0.508,1.0621909131825094,0.4263524458038854,1.1055,0.0,,0.04330908681749057,-0.4263524458038854,9.60060410651852,9.60060423642546,0.0,False
0.51,1.0630574470505425,0.44015572262362834,1.1055,0.0,,0.042442552949457424,-0.44015572262362834,9.335775037063597,9.33577516947813,0.0,False
0.512,1.0639509214902376,0.45329425511879057,1.1055,0.0,,0.041549078509762305,-0.45329425511879057,9.066275107768634,9.066275242518598,0.0,False
0.514,1.0648700053746087,0.4657664079974439,1.1055,0.0,,0.040629994625391186,-0.4657664079974439,8.79244740304687,8.79244753996072,0.0,False
0.516,1.0658133649880437,0.4775712266575901,1.1055,0.0,,0.03968663501195624,-0.4775712266575901,8.514633447207157,8.514633586114133,0.0,False
